country_id	country	world_region	year	yearly_co2_emissions	energy_use_per_person	energy_production_per_person
sdn	Sudan	sub_saharan_africa	2000	5533.503	382.64311	0.00059
sdn	Sudan	sub_saharan_africa	2001	6369.579	389.62323	0.00064
sdn	Sudan	sub_saharan_africa	2002	8118.738	411.13751	0.00068
sdn	Sudan	sub_saharan_africa	2003	9072.158	388.45873	0.00069
sdn	Sudan	sub_saharan_africa	2004	11463.042	377.39846	0.00072
sdn	Sudan	sub_saharan_africa	2005	10982.665	373.62904	7e-04
sdn	Sudan	sub_saharan_africa	2006	12013.092	389.99663	0.00074
sdn	Sudan	sub_saharan_africa	2007	14125.284	366.49554	0.00087
sdn	Sudan	sub_saharan_africa	2008	14913.689	361.94527	0.00082
sdn	Sudan	sub_saharan_africa	2009	15562.748	364.05549	0.00083
sdn	Sudan	sub_saharan_africa	2010	15940.449	361.89428	
sen	Senegal	sub_saharan_africa	1990	3182.956	223.19766	0.00013
sen	Senegal	sub_saharan_africa	1991	3424.978	214.85091	0.00013
sen	Senegal	sub_saharan_africa	1992	3479.983	221.55366	0.00013
sen	Senegal	sub_saharan_africa	1993	3593.66	214.32913	0.00013
sen	Senegal	sub_saharan_africa	1994	3901.688	206.87338	0.00012
sen	Senegal	sub_saharan_africa	1995	3494.651	213.2067	0.00013
sen	Senegal	sub_saharan_africa	1996	3740.34	212.82033	0.00013
sen	Senegal	sub_saharan_africa	1997	3263.63	220.20452	0.00012
sen	Senegal	sub_saharan_africa	1998	3428.645	227.04054	0.00012
sen	Senegal	sub_saharan_africa	1999	3700.003	233.71128	0.00012
sen	Senegal	sub_saharan_africa	2000	3938.358	242.59808	0.00013
sen	Senegal	sub_saharan_africa	2001	4330.727	255.73386	0.00012
sen	Senegal	sub_saharan_africa	2002	4510.41	253.13496	0.00013
sen	Senegal	sub_saharan_africa	2003	4976.119	239.61807	0.00012
sen	Senegal	sub_saharan_africa	2004	5232.809	249.75082	0.00012
sen	Senegal	sub_saharan_africa	2005	5812.195	248.11857	0.00012
sen	Senegal	sub_saharan_africa	2006	4730.43	242.17499	0.00011
sen	Senegal	sub_saharan_africa	2007	5181.471	252.89305	0.00011
sen	Senegal	sub_saharan_africa	2008	5093.463	256.84104	1e-04
sen	Senegal	sub_saharan_africa	2009	4583.75	299.52122	1e-04
sen	Senegal	sub_saharan_africa	2010	7744.704	296.62272	
sgp	Singapore	east_asia_pacific	1990	44495.378	3782.72028	0
sgp	Singapore	east_asia_pacific	1991	45269.115	4167.36558	0
sgp	Singapore	east_asia_pacific	1992	48426.402	4588.84551	0
sgp	Singapore	east_asia_pacific	1993	51187.653	5487.60892	0
sgp	Singapore	east_asia_pacific	1994	61682.607	6460.48198	0
sgp	Singapore	east_asia_pacific	1995	42174.167	5346.87556	0
sgp	Singapore	east_asia_pacific	1996	49698.851	5359.4098	0
sgp	Singapore	east_asia_pacific	1997	58429.978	5818.34903	0
sgp	Singapore	east_asia_pacific	1998	48617.086	5083.24962	0
sgp	Singapore	east_asia_pacific	1999	50069.218	4587.49349	0
sgp	Singapore	east_asia_pacific	2000	49005.788	4634.72585	1e-05
sgp	Singapore	east_asia_pacific	2001	49541.17	5145.88575	1e-05
sgp	Singapore	east_asia_pacific	2002	47230.96	5065.98451	1e-05
sgp	Singapore	east_asia_pacific	2003	31132.83	6216.73918	1e-05
sgp	Singapore	east_asia_pacific	2004	28474.255	7370.65288	1e-05
sgp	Singapore	east_asia_pacific	2005	30359.093	5055.96632	1e-05
sgp	Singapore	east_asia_pacific	2006	30799.133	5264.39866	1e-05
sgp	Singapore	east_asia_pacific	2007	19926.478	4677.20431	1e-05
sgp	Singapore	east_asia_pacific	2008	36134.618	5094.13571	1e-05
sgp	Singapore	east_asia_pacific	2009	55932.751	4257.77628	1e-05
sgp	Singapore	east_asia_pacific	2010	55643.058	5006.62099	
slb	Solomon Islands	east_asia_pacific	1990	146.68	170.95947	
slb	Solomon Islands	east_asia_pacific	1991	146.68		
slb	Solomon Islands	east_asia_pacific	1992	143.013		
slb	Solomon Islands	east_asia_pacific	1993	143.013		
slb	Solomon Islands	east_asia_pacific	1994	139.346		
slb	Solomon Islands	east_asia_pacific	1995	143.013		
slb	Solomon Islands	east_asia_pacific	1996	143.013		
slb	Solomon Islands	east_asia_pacific	1997	143.013		
slb	Solomon Islands	east_asia_pacific	1998	143.013		
slb	Solomon Islands	east_asia_pacific	1999	150.347		
slb	Solomon Islands	east_asia_pacific	2000	150.347		
slb	Solomon Islands	east_asia_pacific	2001	157.681		
slb	Solomon Islands	east_asia_pacific	2002	157.681		
slb	Solomon Islands	east_asia_pacific	2003	161.348		
slb	Solomon Islands	east_asia_pacific	2004	161.348	126.54803	
slb	Solomon Islands	east_asia_pacific	2005	161.348	123.43446	
slb	Solomon Islands	east_asia_pacific	2006	165.015	122.5536	
slb	Solomon Islands	east_asia_pacific	2007	179.683	129.83325	
slb	Solomon Islands	east_asia_pacific	2008	187.017		
slb	Solomon Islands	east_asia_pacific	2009	194.351		
slb	Solomon Islands	east_asia_pacific	2010	198.018		
sle	Sierra Leone	sub_saharan_africa	1990	487.711		
sle	Sierra Leone	sub_saharan_africa	1991	546.383		
sle	Sierra Leone	sub_saharan_africa	1992	447.374		
sle	Sierra Leone	sub_saharan_africa	1993	447.374		
sle	Sierra Leone	sub_saharan_africa	1994	513.38		
sle	Sierra Leone	sub_saharan_africa	1995	399.703		
sle	Sierra Leone	sub_saharan_africa	1996	473.043		
sle	Sierra Leone	sub_saharan_africa	1997	443.707		
sle	Sierra Leone	sub_saharan_africa	1998	414.371		
sle	Sierra Leone	sub_saharan_africa	1999	366.7		
sle	Sierra Leone	sub_saharan_africa	2000	425.372		
sle	Sierra Leone	sub_saharan_africa	2001	568.385		
sle	Sierra Leone	sub_saharan_africa	2002	608.722		
sle	Sierra Leone	sub_saharan_africa	2003	652.726		
sle	Sierra Leone	sub_saharan_africa	2004	641.725		
sle	Sierra Leone	sub_saharan_africa	2005	546.383		
sle	Sierra Leone	sub_saharan_africa	2006	733.4		
sle	Sierra Leone	sub_saharan_africa	2007	641.725		
sle	Sierra Leone	sub_saharan_africa	2008	663.727		
sle	Sierra Leone	sub_saharan_africa	2009	652.726		
sle	Sierra Leone	sub_saharan_africa	2010	726.066		
slv	El Salvador	america	1990	2511.895	469.78468	0.00032
slv	El Salvador	america	1991	3171.955	509.57514	0.00032
slv	El Salvador	america	1992	3318.635	524.65691	0.00032
slv	El Salvador	america	1993	3795.345	544.84289	0.00031
slv	El Salvador	america	1994	4594.751	569.6713	0.00031
slv	El Salvador	america	1995	5027.457	598.60117	0.00031
slv	El Salvador	america	1996	4569.082	565.95301	0.00031
slv	El Salvador	america	1997	5474.831	620.23358	0.00032
slv	El Salvador	america	1998	5812.195	632.3921	0.00031
slv	El Salvador	america	1999	5698.518	650.96125	0.00034
slv	El Salvador	america	2000	5742.522	676.10563	0.00036
slv	El Salvador	america	2001	5947.874	702.75681	0.00038
slv	El Salvador	america	2002	6039.549	712.34952	0.00039
slv	El Salvador	america	2003	6552.929	739.7294	4e-04
slv	El Salvador	america	2004	6365.912	730.13286	4e-04
slv	El Salvador	america	2005	6453.92	747.65669	0.00041
slv	El Salvador	america	2006	6846.289	781.65643	0.00043
slv	El Salvador	america	2007	6978.301	736.18384	0.00048
slv	El Salvador	america	2008	6545.595	736.077	0.00051
slv	El Salvador	america	2009	6442.919	686.3967	0.00051
slv	El Salvador	america	2010	6457.587	689.42998	
som	Somalia	sub_saharan_africa	1990	733.4		
som	Somalia	sub_saharan_africa	1991	707.731		
som	Somalia	sub_saharan_africa	1992	682.062		
som	Somalia	sub_saharan_africa	1993	641.725		
som	Somalia	sub_saharan_africa	1994	630.724		
som	Somalia	sub_saharan_africa	1995	590.387		
som	Somalia	sub_saharan_africa	1996	568.385		
som	Somalia	sub_saharan_africa	1997	539.049		
som	Somalia	sub_saharan_africa	1998	513.38		
som	Somalia	sub_saharan_africa	1999	491.378		
som	Somalia	sub_saharan_africa	2000	480.377		
som	Somalia	sub_saharan_africa	2001	502.379		
som	Somalia	sub_saharan_africa	2002	586.72		
som	Somalia	sub_saharan_africa	2003	594.054		
som	Somalia	sub_saharan_africa	2004	594.054		
som	Somalia	sub_saharan_africa	2005	594.054		
som	Somalia	sub_saharan_africa	2006	594.054		
som	Somalia	sub_saharan_africa	2007	608.722		
som	Somalia	sub_saharan_africa	2008	601.388		
som	Somalia	sub_saharan_africa	2009	597.721		
som	Somalia	sub_saharan_africa	2010	612.389		
srb	Serbia	europe_central_asia	1992	43432.93617	2020.15373	0.0012
srb	Serbia	europe_central_asia	1993	37820.75601	1714.97811	0.00114
srb	Serbia	europe_central_asia	1994	36791.73925	1565.2821	0.00104
srb	Serbia	europe_central_asia	1995	38863.82078	1808.66575	0.0012
srb	Serbia	europe_central_asia	1996	45490.96969	2175.79459	0.00118
srb	Serbia	europe_central_asia	1997	48876.5402	2299.90426	0.00122
srb	Serbia	europe_central_asia	1998	51457.86211	2302.98378	0.00125
srb	Serbia	europe_central_asia	1999	35485.27428	1686.92925	0.00103
srb	Serbia	europe_central_asia	2000	39422.2292	1826.35765	0.00113
srb	Serbia	europe_central_asia	2001	42351.23937	1994.46347	0.0011
srb	Serbia	europe_central_asia	2002	45276.73753	2119.78208	0.00113
srb	Serbia	europe_central_asia	2003	48419.97986	2223.78312	0.00115
srb	Serbia	europe_central_asia	2004	52918.85519	2424.40444	0.00117
srb	Serbia	europe_central_asia	2005	50091.6931	2159.57383	0.00104
srb	Serbia	europe_central_asia	2006	54007.576	2300.73335	0.00107
srb	Serbia	europe_central_asia	2007	52456.435	2248.15504	0.00108
srb	Serbia	europe_central_asia	2008	52097.069	2289.99546	0.0011
srb	Serbia	europe_central_asia	2009	46182.198	2070.22928	0.00096
srb	Serbia	europe_central_asia	2010	45954.844	2141.05521	
srb	Serbia	europe_central_asia	1990		2598.79304	0.0014
srb	Serbia	europe_central_asia	1991		2201.63341	0.00125
stp	Sao Tome and Principe	sub_saharan_africa	1990	47.671	205.94447	
stp	Sao Tome and Principe	sub_saharan_africa	1991	47.671		
stp	Sao Tome and Principe	sub_saharan_africa	1992	47.671		
stp	Sao Tome and Principe	sub_saharan_africa	1993	47.671		
stp	Sao Tome and Principe	sub_saharan_africa	1994	47.671		
stp	Sao Tome and Principe	sub_saharan_africa	1995	47.671		
stp	Sao Tome and Principe	sub_saharan_africa	1996	47.671		
stp	Sao Tome and Principe	sub_saharan_africa	1997	47.671		
stp	Sao Tome and Principe	sub_saharan_africa	1998	47.671		
stp	Sao Tome and Principe	sub_saharan_africa	1999	47.671		
stp	Sao Tome and Principe	sub_saharan_africa	2000	47.671		
stp	Sao Tome and Principe	sub_saharan_africa	2001	51.338		
stp	Sao Tome and Principe	sub_saharan_africa	2002	58.672		
stp	Sao Tome and Principe	sub_saharan_africa	2003	66.006		
stp	Sao Tome and Principe	sub_saharan_africa	2004	73.34	250.051	
stp	Sao Tome and Principe	sub_saharan_africa	2005	77.007	276.29634	
stp	Sao Tome and Principe	sub_saharan_africa	2006	84.341	276.15987	
stp	Sao Tome and Principe	sub_saharan_africa	2007	84.341	269.77148999999997	
stp	Sao Tome and Principe	sub_saharan_africa	2008	84.341		
stp	Sao Tome and Principe	sub_saharan_africa	2009	91.675		
stp	Sao Tome and Principe	sub_saharan_africa	2010	99.009		
sur	Suriname	america	1990	1771.161		
sur	Suriname	america	1991	2053.52		
sur	Suriname	america	1992	2068.188		
sur	Suriname	america	1993	2042.519		
sur	Suriname	america	1994	2046.186		
sur	Suriname	america	1995	2064.521		
sur	Suriname	america	1996	2086.523		
sur	Suriname	america	1997	2108.525		
sur	Suriname	america	1998	2108.525		
sur	Suriname	america	1999	2126.86		
sur	Suriname	america	2000	2196.533	1335.08753	
sur	Suriname	america	2001	2368.882	1413.62247	
sur	Suriname	america	2002	1565.809	977.00417	
sur	Suriname	america	2003	1543.807	1031.01783	
sur	Suriname	america	2004	1562.142	1117.5354	
sur	Suriname	america	2005	1595.145	1266.79841	
sur	Suriname	america	2006	1745.492	1191.23272	
sur	Suriname	america	2007	1763.827	1115.1313	
sur	Suriname	america	2008	1943.51	1165.40683	
sur	Suriname	america	2009	2002.182	1158.00038	
sur	Suriname	america	2010	2401.885	1363.43264	
svk	Slovak Republic	europe_central_asia	1990	52760.09748	4024.66907	0.001
svk	Slovak Republic	europe_central_asia	1991	48656.24806	3606.58244	0.00091
svk	Slovak Republic	europe_central_asia	1992	44183.683	3410.72788	0.00084
svk	Slovak Republic	europe_central_asia	1993	42881.898	3334.79435	0.00093
svk	Slovak Republic	europe_central_asia	1994	40421.341	3260.63182	0.00102
svk	Slovak Republic	europe_central_asia	1995	42115.495	3315.04799	0.00094
svk	Slovak Republic	europe_central_asia	1996	41312.422	3364.25879	0.00093
svk	Slovak Republic	europe_central_asia	1997	41048.398	3361.88402	0.00092
svk	Slovak Republic	europe_central_asia	1998	40480.013	3256.50253	0.00093
svk	Slovak Republic	europe_central_asia	1999	39240.567	3271.41393	0.00102
svk	Slovak Republic	europe_central_asia	2000	35885.262	3292.60901	0.00117
svk	Slovak Republic	europe_central_asia	2001	39357.911	3456.70547	0.00124
svk	Slovak Republic	europe_central_asia	2002	39251.568	3483.86751	0.00126
svk	Slovak Republic	europe_central_asia	2003	39493.59	3468.78367	0.00122
svk	Slovak Republic	europe_central_asia	2004	38749.189	3416.24785	0.00119
svk	Slovak Republic	europe_central_asia	2005	39357.911	3504.47559	0.00122
svk	Slovak Republic	europe_central_asia	2006	39104.888	3469.29139	0.00122
svk	Slovak Republic	europe_central_asia	2007	36780.01	3320.45472	0.0011
svk	Slovak Republic	europe_central_asia	2008	37711.428	3405.69297	0.00118
svk	Slovak Republic	europe_central_asia	2009	34037.094	3106.68617	0.00109
svk	Slovak Republic	europe_central_asia	2010	36240.961	3306.80554	0.00112
svn	Slovenia	europe_central_asia	1992	12478.801	2584.33517	0.00152
svn	Slovenia	europe_central_asia	1993	13164.53	2715.38991	0.00142
svn	Slovenia	europe_central_asia	1994	13340.546	2827.91716	0.00148
svn	Slovenia	europe_central_asia	1995	14403.976	3049.38659	0.00151
svn	Slovenia	europe_central_asia	1996	14954.026	3180.20615	0.00146
svn	Slovenia	europe_central_asia	1997	15859.775	3310.40063	0.00152
svn	Slovenia	europe_central_asia	1998	15192.381	3253.80886	0.00154
svn	Slovenia	europe_central_asia	1999	15236.385	3242.48618	0.00145
svn	Slovenia	europe_central_asia	2000	14396.642	3224.3795	0.00156
svn	Slovenia	europe_central_asia	2001	15163.045	3381.11201	0.00159
svn	Slovenia	europe_central_asia	2002	15419.735	3424.45288	0.00168
svn	Slovenia	europe_central_asia	2003	15511.41	3463.52493	0.00164
svn	Slovenia	europe_central_asia	2004	15746.098	3571.19487	0.00173
svn	Slovenia	europe_central_asia	2005	15867.109	3645.83744	0.00175
svn	Slovenia	europe_central_asia	2006	16244.81	3648.98289	0.00171
svn	Slovenia	europe_central_asia	2007	16244.81	3632.56533	0.00172
svn	Slovenia	europe_central_asia	2008	17355.911	3836.62179	0.00182
svn	Slovenia	europe_central_asia	2009	15280.389	3496.22954	0.00175
svn	Slovenia	europe_central_asia	2010	15335.394	3579.07246	0.00175
svn	Slovenia	europe_central_asia	1990		2857.56453	0.00159
svn	Slovenia	europe_central_asia	1991		2778.95039	0.0016
swe	Sweden	europe_central_asia	1990	51946.722	5514.55753	0.00347
swe	Sweden	europe_central_asia	1991	51525.017	5650.54138	0.00365
swe	Sweden	europe_central_asia	1992	51026.305	5369.37036	0.0034
swe	Sweden	europe_central_asia	1993	51756.038	5334.1665	0.00335
swe	Sweden	europe_central_asia	1994	54894.99	5660.27142	0.00356
swe	Sweden	europe_central_asia	1995	55155.347	5702.16504	0.00361
swe	Sweden	europe_central_asia	1996	55910.749	5825.09791	0.00361
swe	Sweden	europe_central_asia	1997	52148.407	5672.00818	0.00366
swe	Sweden	europe_central_asia	1998	52977.149	5769.69506	0.00384
swe	Sweden	europe_central_asia	1999	51106.979	5661.49146	0.00376
swe	Sweden	europe_central_asia	2000	49350.486	5360.14515	0.00345
swe	Sweden	europe_central_asia	2001	51125.314	5680.28049	0.00382
swe	Sweden	europe_central_asia	2002	57425.22	5802.11011	0.00358
swe	Sweden	europe_central_asia	2003	54781.313	5650.43805	0.00346
swe	Sweden	europe_central_asia	2004	54520.956	5847.34416	0.00382
swe	Sweden	europe_central_asia	2005	51561.687	5711.12728	0.00384
swe	Sweden	europe_central_asia	2006	49570.506	5529.07795	0.00361
swe	Sweden	europe_central_asia	2007	48059.702	5472.13539	0.00367
swe	Sweden	europe_central_asia	2008	49123.132	5379.9591	0.0036
swe	Sweden	europe_central_asia	2009	43065.248	4883.20049	0.00326
swe	Sweden	europe_central_asia	2010	52023.729	5427.92505	0.00347
swz	Swaziland	sub_saharan_africa	1990	425.372	358.49594	
swz	Swaziland	sub_saharan_africa	1991	326.363		
swz	Swaziland	sub_saharan_africa	1992	264.024		
swz	Swaziland	sub_saharan_africa	1993	132.012		
swz	Swaziland	sub_saharan_africa	1994	484.044		
swz	Swaziland	sub_saharan_africa	1995	454.708		
swz	Swaziland	sub_saharan_africa	1996	341.031		
swz	Swaziland	sub_saharan_africa	1997	1202.776		
swz	Swaziland	sub_saharan_africa	1998	1213.777		
swz	Swaziland	sub_saharan_africa	1999	1239.446		
swz	Swaziland	sub_saharan_africa	2000	1188.108		
swz	Swaziland	sub_saharan_africa	2001	1144.104		
swz	Swaziland	sub_saharan_africa	2002	1125.769		
swz	Swaziland	sub_saharan_africa	2003	1041.428		
swz	Swaziland	sub_saharan_africa	2004	1030.427	370.75831	
swz	Swaziland	sub_saharan_africa	2005	1019.426	360.80092	
swz	Swaziland	sub_saharan_africa	2006	1015.759	362.33371	
swz	Swaziland	sub_saharan_africa	2007	1063.43	371.56304	
swz	Swaziland	sub_saharan_africa	2008	1096.433		
swz	Swaziland	sub_saharan_africa	2009	1045.095		
swz	Swaziland	sub_saharan_africa	2010	1037.761		
syc	Seychelles	sub_saharan_africa	1990	150.347	540.80884	
syc	Seychelles	sub_saharan_africa	1991	172.349		
syc	Seychelles	sub_saharan_africa	1992	172.349		
syc	Seychelles	sub_saharan_africa	1993	183.35		
syc	Seychelles	sub_saharan_africa	1994	201.685		
syc	Seychelles	sub_saharan_africa	1995	198.018		
syc	Seychelles	sub_saharan_africa	1996	234.688		
syc	Seychelles	sub_saharan_africa	1997	341.031		
syc	Seychelles	sub_saharan_africa	1998	432.706		
syc	Seychelles	sub_saharan_africa	1999	509.713		
syc	Seychelles	sub_saharan_africa	2000	572.052		
syc	Seychelles	sub_saharan_africa	2001	634.391		
syc	Seychelles	sub_saharan_africa	2002	539.049		
syc	Seychelles	sub_saharan_africa	2003	550.05		
syc	Seychelles	sub_saharan_africa	2004	737.067	3103.9709	
syc	Seychelles	sub_saharan_africa	2005	689.396	2751.69567	
syc	Seychelles	sub_saharan_africa	2006	733.4	2872.34043	
syc	Seychelles	sub_saharan_africa	2007	641.725	2410.82874	
syc	Seychelles	sub_saharan_africa	2008	693.063		
syc	Seychelles	sub_saharan_africa	2009	524.381		
syc	Seychelles	sub_saharan_africa	2010	443.707		
syr	Syria	middle_east_north_africa	1990	37359.396	840.84551	0.00181
syr	Syria	middle_east_north_africa	1991	42529.866	889.73571	0.0021
syr	Syria	middle_east_north_africa	1992	42918.568	827.21875	0.00212
syr	Syria	middle_east_north_africa	1993	45665.151	808.27315	0.00214
syr	Syria	middle_east_north_africa	1994	46647.907	820.03903	0.00225
syr	Syria	middle_east_north_africa	1995	41664.454	843.33308	0.00233
syr	Syria	middle_east_north_africa	1996	42804.891	865.67532	0.00219
syr	Syria	middle_east_north_africa	1997	40960.39	913.80413	0.00219
syr	Syria	middle_east_north_africa	1998	50274.57	990.54903	0.00222
syr	Syria	middle_east_north_africa	1999	52372.094	960.70646	0.00218
syr	Syria	middle_east_north_africa	2000	51040.973	940.88587	0.00204
syr	Syria	middle_east_north_africa	2001	48778.434	944.75693	0.00206
syr	Syria	middle_east_north_africa	2002	39064.551	963.24177	0.00219
syr	Syria	middle_east_north_africa	2003	54275.267	949.88294	0.00206
syr	Syria	middle_east_north_africa	2004	51103.312	970.91797999999994	0.00158
syr	Syria	middle_east_north_africa	2005	50626.602	1136.49943	0.00141
syr	Syria	middle_east_north_africa	2006	53582.204	1143.50908	0.00131
syr	Syria	middle_east_north_africa	2007	66468.042	1153.21198	0.00124
syr	Syria	middle_east_north_africa	2008	67681.819	1136.53336	0.00121
syr	Syria	middle_east_north_africa	2009	62331.666	1032.00967	0.00118
syr	Syria	middle_east_north_africa	2010	61605.6	1030.49617	
tcd	Chad	sub_saharan_africa	1990	143.013		
tcd	Chad	sub_saharan_africa	1991	66.006		
tcd	Chad	sub_saharan_africa	1992	84.341		
tcd	Chad	sub_saharan_africa	1993	91.675		
tcd	Chad	sub_saharan_africa	1994	102.676		
tcd	Chad	sub_saharan_africa	1995	110.01		
tcd	Chad	sub_saharan_africa	1996	124.678		
tcd	Chad	sub_saharan_africa	1997	143.013		
tcd	Chad	sub_saharan_africa	1998	150.347		
tcd	Chad	sub_saharan_africa	1999	161.348		
tcd	Chad	sub_saharan_africa	2000	176.016		
tcd	Chad	sub_saharan_africa	2001	172.349		
tcd	Chad	sub_saharan_africa	2002	168.682		
tcd	Chad	sub_saharan_africa	2003	381.368		
tcd	Chad	sub_saharan_africa	2004	377.701		
tcd	Chad	sub_saharan_africa	2005	399.703		
tcd	Chad	sub_saharan_africa	2006	407.037		
tcd	Chad	sub_saharan_africa	2007	462.042		
tcd	Chad	sub_saharan_africa	2008	509.713		
tcd	Chad	sub_saharan_africa	2009	491.378		
tcd	Chad	sub_saharan_africa	2010	517.047		
tgo	Togo	sub_saharan_africa	1990	773.737	333.57803	0.00029
tgo	Togo	sub_saharan_africa	1991	843.41	333.26679	3e-04
tgo	Togo	sub_saharan_africa	1992	836.076	329.61093	3e-04
tgo	Togo	sub_saharan_africa	1993	865.412	323.70675	0.00032
tgo	Togo	sub_saharan_africa	1994	832.409	357.39984	0.00032
tgo	Togo	sub_saharan_africa	1995	953.42	366.45934	0.00033
tgo	Togo	sub_saharan_africa	1996	1059.763	399.29058	0.00034
tgo	Togo	sub_saharan_africa	1997	986.423	381.69931	0.00034
tgo	Togo	sub_saharan_africa	1998	1166.106	395.40391	0.00035
tgo	Togo	sub_saharan_africa	1999	1536.473	438.32713	0.00037
tgo	Togo	sub_saharan_africa	2000	1360.457	424.66401	0.00037
tgo	Togo	sub_saharan_africa	2001	1162.439	411.94087	0.00037
tgo	Togo	sub_saharan_africa	2002	1232.112	415.22853	0.00037
tgo	Togo	sub_saharan_africa	2003	1463.133	427.11737	0.00037
tgo	Togo	sub_saharan_africa	2004	1397.127	420.45095	0.00037
tgo	Togo	sub_saharan_africa	2005	1338.455	417.32239	0.00037
tgo	Togo	sub_saharan_africa	2006	1221.111	405.4264	0.00037
tgo	Togo	sub_saharan_africa	2007	1408.128	409.67822	0.00037
tgo	Togo	sub_saharan_africa	2008	1683.153	415.72636	0.00037
tgo	Togo	sub_saharan_africa	2009	2783.253	492.16457	0.00037
tgo	Togo	sub_saharan_africa	2010	2640.24	479.04998	
tha	Thailand	east_asia_pacific	1990	90805.921	741.28271	0.00047
tha	Thailand	east_asia_pacific	1991	99782.737	795.48006	0.00051
tha	Thailand	east_asia_pacific	1992	109778.979	839.03274	0.00053
tha	Thailand	east_asia_pacific	1993	124949.358	877.34767	0.00052
tha	Thailand	east_asia_pacific	1994	139158.983	961.32254	0.00054
tha	Thailand	east_asia_pacific	1995	161153.649	1040.88231	0.00056
tha	Thailand	east_asia_pacific	1996	180255.052	1151.11683	0.00062
tha	Thailand	east_asia_pacific	1997	185916.9	1158.85033	0.00066
tha	Thailand	east_asia_pacific	1998	164347.606	1073.62049	0.00064
tha	Thailand	east_asia_pacific	1999	176126.01	1133.14494	0.00067
tha	Thailand	east_asia_pacific	2000	181270.811	1148.15142	7e-04
tha	Thailand	east_asia_pacific	2001	194600.356	1170.6684	0.00068
tha	Thailand	east_asia_pacific	2002	208322.27	1283.85144	0.00071
tha	Thailand	east_asia_pacific	2003	224574.414	1380.39274	0.00075
tha	Thailand	east_asia_pacific	2004	243188.106	1481.4146	0.00077
tha	Thailand	east_asia_pacific	2005	247467.495	1513.25534	0.00082
tha	Thailand	east_asia_pacific	2006	252047.578	1533.72444	0.00085
tha	Thailand	east_asia_pacific	2007	252447.281	1589.75041	0.00088
tha	Thailand	east_asia_pacific	2008	252443.614	1624.46844	0.00094
tha	Thailand	east_asia_pacific	2009	267602.992	1610.32145	9e-04
tha	Thailand	east_asia_pacific	2010	281926.294	1753.34303	
tjk	Tajikistan	europe_central_asia	1990	8308.2617	1004.54641	0.00038
tjk	Tajikistan	europe_central_asia	1991	8007.9974	938.90049	0.00034
tjk	Tajikistan	europe_central_asia	1992	7315.665	752.89789	3e-04
tjk	Tajikistan	europe_central_asia	1993	5177.804	579.91614	3e-04
tjk	Tajikistan	europe_central_asia	1994	2357.881	438.05979	0.00027
tjk	Tajikistan	europe_central_asia	1995	2449.556	385.98268	0.00023
tjk	Tajikistan	europe_central_asia	1996	2827.257	367.25025	0.00023
tjk	Tajikistan	europe_central_asia	1997	2152.529	360.7867	0.00021
tjk	Tajikistan	europe_central_asia	1998	2497.227	373.78969	0.00021
tjk	Tajikistan	europe_central_asia	1999	2519.229	366.05261	0.00023
tjk	Tajikistan	europe_central_asia	2000	2236.87	345.65495	2e-04
tjk	Tajikistan	europe_central_asia	2001	2291.875	335.19205	0.00021
tjk	Tajikistan	europe_central_asia	2002	1881.171	329.94369	0.00022
tjk	Tajikistan	europe_central_asia	2003	2075.522	329.6446	0.00023
tjk	Tajikistan	europe_central_asia	2004	2563.233	349.27492	0.00023
tjk	Tajikistan	europe_central_asia	2005	2442.222	341.41186	0.00024
tjk	Tajikistan	europe_central_asia	2006	2658.575	344.66615	0.00023
tjk	Tajikistan	europe_central_asia	2007	3234.294	360.5533	0.00024
tjk	Tajikistan	europe_central_asia	2008	2904.264	335.6932	0.00022
tjk	Tajikistan	europe_central_asia	2009	2453.223	285.34158	0.00022
tjk	Tajikistan	europe_central_asia	2010	2544.898	284.75168	
tkm	Turkmenistan	europe_central_asia	1990	37510.03163	4755.07347	0.02041
tkm	Turkmenistan	europe_central_asia	1991	36154.40232	4011.46922	0.01965
tkm	Turkmenistan	europe_central_asia	1992	33028.669	2662.35179	0.01258
tkm	Turkmenistan	europe_central_asia	1993	28316.574	2616.74224	0.01438
tkm	Turkmenistan	europe_central_asia	1994	33534.715	3233.11104	0.00802
tkm	Turkmenistan	europe_central_asia	1995	34000.424	3253.80884	0.00784
tkm	Turkmenistan	europe_central_asia	1996	30670.788	2789.90629	0.0077
tkm	Turkmenistan	europe_central_asia	1997	30623.117	2750.0178	0.00457
tkm	Turkmenistan	europe_central_asia	1998	32093.584	2838.13284	0.00412
tkm	Turkmenistan	europe_central_asia	1999	37678.425	3320.76459	0.00592
tkm	Turkmenistan	europe_central_asia	2000	37539.079	3294.77046	0.01021
tkm	Turkmenistan	europe_central_asia	2001	38074.461	3321.97968	0.01107
tkm	Turkmenistan	europe_central_asia	2002	39966.633	3431.57682	0.01149
tkm	Turkmenistan	europe_central_asia	2003	44601.721	3788.40812	0.0126
tkm	Turkmenistan	europe_central_asia	2004	46541.564	3915.2028	0.01231
tkm	Turkmenistan	europe_central_asia	2005	48338.394	4032.96043	0.01288
tkm	Turkmenistan	europe_central_asia	2006	49511.834	4082.80256	0.01249
tkm	Turkmenistan	europe_central_asia	2007	56042.761	4594.93337	0.01355
tkm	Turkmenistan	europe_central_asia	2008	56831.166	4587.4564	0.01391
