country,name,world_region,year,yearly_co2_emissions,energy_use_per_person,coal_use_per_person,oil_use_per_person,electricity_use_per_person,energy_production_per_person,electricity_generation_per_person,hydro_power_generation_per_person,natural_gas_production_per_person,nuclear_power_generation_per_person,oil_production_per_person
nzl,New Zealand,east_asia_pacific,1977,20300.512,3055.08108,0.44366,1.41541,6149.92629,0.00195,NA,0.4018,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1978,18008.637,3031.79931,0.40838,1.33981,6150.51903,0.00191,NA,0.4454,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1979,16475.831,2834.45803,0.36338,1.35384,6180.44387,0.00168,NA,0.5125,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1980,17458.587,2886.32401,0.3724,1.30426,6343.60243,0.00174,NA,0.5171,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1981,16527.169,2849.9856,0.3689,1.22882,6496.8479,0.00182,NA,0.5308,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1982,18239.658,3012.97139,0.35894,1.21576,6872.40582,0.0021,NA,0.485,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1983,17964.633,3076.75867,0.39437,1.15563,7299.40925,0.00222,NA,0.54,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1984,19295.754,3251.01174,0.3637,1.16064,7512.62744,0.00246,NA,0.533,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1985,21803.982,3448.32835,0.33324,1.10408,7555.66505,0.00274,8709.59135,0.5184,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1986,22893.081,3464.09605,0.38042,1.11868,7875.11937,0.003,8918.6288,0.5693,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1987,24110.525,3452.96268,0.31555,1.1756,7901.29489,0.00292,8986.80447,0.5734,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1988,25397.642,3609.68051,0.33969,1.21172,8133.03283,0.00313,9327.31476,0.5976,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1989,25404.976,3846.62615,0.36671,1.23417,8465.38555,0.00341,9330.08069,0.567,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1990,23545.807,3854.36603,0.35254,1.40181,8972.31065,0.00337,9494.51646,0.5866,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1991,24084.856,3763.81448,0.33147,1.33064,8842.37933,0.00352,9662.0306,0.5712,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1992,25082.28,3808.47722,0.35905,1.34192,8636.63392,0.00352,9390.89359,0.5177,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1993,26688.426,3967.87134,0.34763,1.27461,8909.35558,0.00362,9615.75148,0.5667,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1994,26681.092,4055.20055,0.32327,1.43955,8927.90055,0.00348,9618.91149,0.613,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1995,27132.133,4053.69059,0.33007,1.53891,9106.82202,0.00347,9812.68789,0.6442,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1996,28642.937,4131.23633,0.31644,1.49262,9072.88317,0.0037200000000000002,9811.56195,0.6056,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1997,31022.82,4258.75678,0.33693,1.56768,9090.52442,0.00387,9889.50426,0.5329,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1998,30029.063,4162.8692,0.30383,1.58014,9125.03277,0.00354,9939.55032,0.5753,NA,NA,NA
nzl,New Zealand,east_asia_pacific,1999,32639.967,4307.93043,0.30866,1.57705,9138.74475,0.0036,9904.84611,0.5162,NA,NA,NA
nzl,New Zealand,east_asia_pacific,2000,32980.998,4430.22786,0.29088,1.59813,9384.34819,0.00366,10170.254,0.5445,NA,NA,NA
nzl,New Zealand,east_asia_pacific,2001,34447.798,4407.61886,0.35784,1.58841,9417.34313,0.00363,10125.81331,0.4771,NA,NA,NA
nzl,New Zealand,east_asia_pacific,2002,33201.018,4337.38052,0.3528,1.62162,9526.65569,0.00369,10251.80119,0.5398,NA,NA,NA
nzl,New Zealand,east_asia_pacific,2003,34081.098,4197.59386,0.4989,1.6905,9407.03218,0.00333,10138.56301,0.5051,NA,NA,NA
nzl,New Zealand,east_asia_pacific,2004,34554.141,4239.64575,0.50693,1.67004,9666.29969,0.00319,10465.29809,0.5676,NA,NA,NA
nzl,New Zealand,east_asia_pacific,2005,34139.77,4095.14309,0.55301,1.69277,9673.67377,0.00304,10374.44186,0.4851,NA,NA,NA
nzl,New Zealand,east_asia_pacific,2006,33446.707,4047.31802,0.53673,1.69657,9700.09081,0.00312,10379.80447,0.4843,NA,NA,NA
nzl,New Zealand,east_asia_pacific,2007,33637.391,4054.495,0.40471,1.68761,9640.60798,0.00331,10346.42988,0.4802,NA,NA,NA
nzl,New Zealand,east_asia_pacific,2008,34202.109,4082.72337,0.49648,1.68767,9556.3172,0.0035,10245.83219,0.4489,NA,NA,NA
nzl,New Zealand,east_asia_pacific,2009,32386.944,4073.23804,0.37343,1.58995,9403.84884,0.00352,10046.53194,0.4818,NA,NA,NA
nzl,New Zealand,east_asia_pacific,2010,31781.889,4225.09458,0.3197,1.61085,9601.90314,0.00379,10265.07175,0.4865,NA,NA,NA
omn,Oman,middle_east_north_africa,1964,11.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
omn,Oman,middle_east_north_africa,1965,25.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
omn,Oman,middle_east_north_africa,1966,29.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
omn,Oman,middle_east_north_africa,1967,135.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27635
omn,Oman,middle_east_north_africa,1968,161.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.61044
omn,Oman,middle_east_north_africa,1969,234.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.11178
omn,Oman,middle_east_north_africa,1970,234.688,NA,NA,NA,NA,NA,NA,NA,0,NA,22.71459
omn,Oman,middle_east_north_africa,1971,2093.857,113.37792,NA,NA,14.68678,0.02006,NA,NA,0,NA,19.43995
omn,Oman,middle_east_north_africa,1972,2090.19,112.05423,NA,NA,29.62455,0.0186,NA,NA,0,NA,18.03749
omn,Oman,middle_east_north_africa,1973,2112.192,119.67791,NA,NA,50.80602,0.01856,NA,NA,0,NA,17.98161
omn,Oman,middle_east_north_africa,1974,2335.879,177.02162,NA,NA,95.01774,0.01759,NA,NA,0,NA,17.05806
omn,Oman,middle_east_north_africa,1975,7256.993,270.82436,NA,NA,153.05359,0.01977,NA,NA,0,NA,19.14644
omn,Oman,middle_east_north_africa,1976,8327.757,407.21384,NA,NA,252.3077,0.02013,NA,NA,0,NA,19.65197
omn,Oman,middle_east_north_africa,1977,8507.44,761.66078,NA,NA,364.07966,0.01765,NA,NA,0,NA,17.22117
omn,Oman,middle_east_north_africa,1978,7796.042,537.90085,NA,NA,398.91557,0.01561,NA,NA,0.35337,NA,15.05713
omn,Oman,middle_east_north_africa,1979,7722.702,772.21934,NA,NA,483.58158,0.01397,NA,NA,0.56211,NA,13.38092
omn,Oman,middle_east_north_africa,1980,6046.883,996.95681,NA,NA,623.71197,0.01277,NA,NA,0.67497,NA,12.22909
omn,Oman,middle_east_north_africa,1981,6017.547,802.92433,NA,NA,754.55498,0.01395,NA,NA,0.75216,NA,13.35997
omn,Oman,middle_east_north_africa,1982,5735.188,1151.77841,NA,NA,899.14744,0.01356,NA,NA,0.77916,NA,12.94695
omn,Oman,middle_east_north_africa,1983,7532.018,1004.65433,NA,NA,1044.74553,0.01487,NA,NA,0.91669,NA,14.20031
omn,Oman,middle_east_north_africa,1984,8060.066,1571.03426,NA,NA,1240.32459,0.01526,NA,NA,1.09596,NA,14.50236
omn,Oman,middle_east_north_africa,1985,8661.454,1408.4931,NA,NA,1467.54875,0.01739,NA,NA,1.33241,NA,16.54346
omn,Oman,middle_east_north_africa,1986,9875.231,1273.04515,NA,NA,1793.50942,0.01886,NA,NA,1.49566,NA,17.84542
omn,Oman,middle_east_north_africa,1987,9464.527,1413.00134,NA,NA,1843.98196,0.01891,NA,NA,1.61452,NA,17.91015
omn,Oman,middle_east_north_africa,1988,10586.629,1315.75588,NA,NA,1979.60093,0.01942,NA,NA,1.56831,NA,18.43079
omn,Oman,middle_east_north_africa,1989,10065.915,1472.53727,NA,NA,1986.0323,0.0193,NA,NA,1.56878,NA,18.41301
omn,Oman,middle_east_north_africa,1990,11386.035,2328.29772,NA,NA,2186.89299,0.02051,NA,NA,1.62855,NA,18.89403
omn,Oman,middle_east_north_africa,1991,11771.07,3083.71973,NA,NA,2154.43155,0.02029,NA,NA,1.58039,NA,18.64798
omn,Oman,middle_east_north_africa,1992,12079.098,2751.75177,NA,NA,2245.27386,0.02055,NA,NA,1.64914,NA,18.67515
omn,Oman,middle_east_north_africa,1993,13457.89,2863.3828,NA,NA,2445.33232,0.02098,NA,NA,1.51507,NA,18.71859
omn,Oman,middle_east_north_africa,1994,15306.058,2811.08373,NA,NA,2498.10559,0.02119,NA,NA,1.53005,NA,18.82912
omn,Oman,middle_east_north_africa,1995,15896.445,2767.63147,NA,NA,2581.33824,0.0218,NA,NA,2.0888,NA,19.41992
omn,Oman,middle_east_north_africa,1996,15104.373,2803.86298,NA,NA,2620.86516,0.02221,NA,NA,2.22568,NA,19.83533
omn,Oman,middle_east_north_africa,1997,15485.741,2998.06114,NA,NA,2784.72539,0.02274,NA,NA,2.51697,NA,19.96201
omn,Oman,middle_east_north_africa,1998,16560.172,3016.57552,NA,NA,3064.11324,0.02287,NA,NA,2.61107,NA,19.85545
omn,Oman,middle_east_north_africa,1999,20707.549,3122.25101,NA,NA,3082.59546,0.02391,NA,NA,2.74808,NA,19.82245
omn,Oman,middle_east_north_africa,2000,21895.657,3337.2822,NA,NA,3201.95274,0.02694,NA,NA,4.34556,NA,20.73421
omn,Oman,middle_east_north_africa,2001,20285.844,3345.71139,NA,NA,3436.04875,0.02867,NA,NA,6.41846,NA,20.43545
omn,Oman,middle_east_north_africa,2002,25470.982,3458.45387,NA,NA,3522.7061,0.0275,NA,NA,6.80894,NA,18.8546
omn,Oman,middle_east_north_africa,2003,32390.611,3606.03374,NA,NA,3550.98302,0.02591,NA,NA,7.34051,NA,16.86403
omn,Oman,middle_east_north_africa,2004,27986.544,3602.62456,NA,NA,3830.65596,0.02475,NA,NA,7.28745,NA,15.71939
omn,Oman,middle_east_north_africa,2005,29893.384,3944.38031,NA,NA,3923.91257,0.0248,NA,NA,7.92786,NA,15.13139
omn,Oman,middle_east_north_africa,2006,39603.6,5973.86015,NA,NA,4209.0739,0.02476,NA,NA,8.98029,NA,14.00702
omn,Oman,middle_east_north_africa,2007,43695.972,6646.33715,NA,NA,4378.16072,0.02362,NA,NA,8.8243,NA,13.08341
omn,Oman,middle_east_north_africa,2008,42705.882,5673.57034,NA,NA,4776.70646,0.02406,NA,NA,8.47839,NA,13.43632
omn,Oman,middle_east_north_africa,2009,41103.403,5486.31294,NA,NA,5239.43943,0.02478,NA,NA,8.43097,NA,13.75678
omn,Oman,middle_east_north_africa,2010,47417.977,6154.42419,NA,NA,5521.03266,NA,NA,NA,8.6807,NA,13.87557
pak,Pakistan,south_asia,1960,11940.86427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pak,Pakistan,south_asia,1961,12364.67214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pak,Pakistan,south_asia,1962,13586.59996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pak,Pakistan,south_asia,1963,15619.02168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pak,Pakistan,south_asia,1964,16058.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pak,Pakistan,south_asia,1965,16850.22996,NA,0.02712,0.07428,NA,NA,NA,NA,NA,NA,NA
pak,Pakistan,south_asia,1966,17147.20482,NA,0.0223,0.0743,NA,NA,NA,NA,NA,NA,NA
pak,Pakistan,south_asia,1967,18198.9908,NA,0.02086,0.08089,NA,NA,NA,NA,NA,NA,NA
pak,Pakistan,south_asia,1968,20868.67107,NA,0.02236,0.08968,NA,NA,NA,NA,NA,NA,NA
pak,Pakistan,south_asia,1969,20240.69298,NA,0.0196,0.08192,NA,NA,NA,NA,NA,NA,NA
pak,Pakistan,south_asia,1970,20531.48086,NA,0.01589,0.07886,NA,NA,NA,NA,0.054,NA,NA
pak,Pakistan,south_asia,1971,19467.32094,285.45512,0.01225,0.07187,93.55449,2.4e-4,NA,0.00518,0.05241,1.5e-4,NA
pak,Pakistan,south_asia,1972,18929.054,285.17799,0.00955,0.05794,91.03616,2.4e-4,NA,0.00504,0.04726,1.4e-4,NA
pak,Pakistan,south_asia,1973,20036.488,291.28925,0.00923,0.05774,101.31704,2.4e-4,NA,0.0058,0.05236,4e-4,NA
pak,Pakistan,south_asia,1974,21418.947,300.04639,0.00822,0.06044,107.3672,2.5e-4,NA,0.00536,0.05631,5.9e-4,NA
pak,Pakistan,south_asia,1975,23219.444,304.69132,0.00774,0.06088,111.24769,2.5e-4,NA,0.00547,0.06145,7.6e-4,NA
pak,Pakistan,south_asia,1976,22838.076,299.19665,0.0074400000000000004,0.05901,107.94437,2.5e-4,NA,0.00662,0.06082,7.4e-4,NA
pak,Pakistan,south_asia,1977,24389.217,302.59049,0.00785,0.06019,110.22432,2.5e-4,NA,0.00611,0.06444,5e-4,NA
pak,Pakistan,south_asia,1978,26138.376,305.46672,0.0081,0.06144,121.77072,2.5e-4,NA,0.0085,0.06418,2.6e-4,NA
pak,Pakistan,south_asia,1979,28250.568,312.89634,0.00875,0.06344,139.82168,2.5e-4,NA,0.00909,0.07003,1.2e-4,NA
pak,Pakistan,south_asia,1980,32067.915,317.15465,0.00902,0.0642,136.02219,2.6e-4,NA,0.00931,0.08277,0,NA
pak,Pakistan,south_asia,1981,34400.127,328.86871,0.0099,0.06602,147.70076,2.6e-4,NA,0.00934,0.08733,1.5e-4,NA
pak,Pakistan,south_asia,1982,37385.065,336.84875,0.01086,0.07033,159.26494,2.7e-4,NA,0.0095,0.09211,1.8e-4,NA
pak,Pakistan,south_asia,1983,40303.997,343.52646,0.01191,0.07504,171.0012,2.7e-4,NA,0.01096,0.08781,2.2e-4,NA
pak,Pakistan,south_asia,1984,42856.229,343.35344,0.01307,0.07876,183.61754,2.6e-4,NA,0.01195,0.08715,3e-4,NA
pak,Pakistan,south_asia,1985,47175.955,349.89265,0.01435,0.08139,198.82999,2.7e-4,312.56951,0.01102,0.08608,3.1e-4,NA
pak,Pakistan,south_asia,1986,49453.162,353.468,0.01576,0.08486,214.11973,2.8e-4,339.56,0.01202,0.08937,3.7e-4,NA
pak,Pakistan,south_asia,1987,53534.533,376.13064,0.01732,0.08997,228.28972,3e-4,369.53979,0.01285,0.09269,4.2e-4,NA
pak,Pakistan,south_asia,1988,58213.625,382.70605,0.01756,0.09391,255.42293,3e-4,400.79888,0.01362,0.09526,2.1e-4,NA
pak,Pakistan,south_asia,1989,60956.541,392.22165,0.01866,0.09767,264.38856,3e-4,409.28022,0.01343,0.09853,2e-5,NA
pak,Pakistan,south_asia,1990,68565.566,398.40548,0.01921,0.09931,277.35312,3.1e-4,427.05787,0.01301,0.10222,2.3e-4,NA
pak,Pakistan,south_asia,1991,68242.87,397.26943,0.0185,0.10177,297.31667,3.1e-4,453.53391,0.01369,0.10737,2.9e-4,NA
pak,Pakistan,south_asia,1992,72789.95,411.93037,0.01849,0.10843,333.88973,3.2e-4,471.00087,0.01538,0.10254,4.2e-4,NA
pak,Pakistan,south_asia,1993,78008.091,421.72901,0.01891,0.11528,334.89634,3.2e-4,488.32732,0.01381,0.11502,3.5e-4,NA
pak,Pakistan,south_asia,1994,84839.712,427.98541,0.0183,0.12056,345.36322,3.2e-4,483.6204,0.01583,0.11429,3.5e-4,NA
pak,Pakistan,south_asia,1995,84484.013,435.87361,0.01799,0.12752,357.92807,3.2e-4,519.01361,0.01567,0.11431,3.3e-4,NA
pak,Pakistan,south_asia,1996,94447.252,447.3937,0.01779,0.1309,359.46957,3.2e-4,536.4927,0.01372,0.12113,2.3e-4,NA
pak,Pakistan,south_asia,1997,94711.276,448.08604,0.01622,0.13175,362.99554,3.1e-4,484.02245,0.01413,0.11783,2.4e-4,NA
pak,Pakistan,south_asia,1998,97663.211,446.82472,0.01585,0.13303,344.25615,3.1e-4,502.03676,0.01401,0.12113,1.8e-4,NA
pak,Pakistan,south_asia,1999,100384.125,460.80496,0.01549,0.13457,356.167,3.2e-4,482.26962,0.01174,0.13493,2.4e-4,NA
pak,Pakistan,south_asia,2000,106449.343,462.46989,0.01464,0.13598,372.39949,3.2e-4,460.10315,0.01023,0.13969,0.00119,NA
pak,Pakistan,south_asia,2001,108282.843,459.79739,0.01487,0.13039,378.18825,3.3e-4,498.92149,0.01104,0.14428,0.00134,NA
pak,Pakistan,south_asia,2002,114084.037,455.15081,0.01631,0.12428,384.78677,3.3e-4,514.54454,0.01278,0.15312,9.9e-4,NA
pak,Pakistan,south_asia,2003,118895.141,465.98403,0.02051,0.10768,409.8213,3.6e-4,521.22023,0.01513,0.18645,9.9e-4,NA
pak,Pakistan,south_asia,2004,131601.296,489.37075,0.02226,0.10637,429.10778,3.8e-4,545.86043,0.01416,0.21929,0.00154,NA
pak,Pakistan,south_asia,2005,136636.087,497.12043,0.02437,0.09901,463.05733,3.9e-4,585.89562,0.01673,0.22837,0.00135,NA
pak,Pakistan,south_asia,2006,146074.945,507.374,0.02529,0.11191,486.79137,3.8e-4,611.86935,0.01701,0.22861,0.00122,NA
pak,Pakistan,south_asia,2007,158894.777,523.76346,0.03391,0.11938,480.98652,3.9e-4,611.77684,0.01501,0.22722,0.00161,NA
pak,Pakistan,south_asia,2008,159070.793,504.55007,0.03661,0.11865,442.70938,3.8e-4,587.78596,0.01427,0.22795,8.3e-4,NA
pak,Pakistan,south_asia,2009,158836.105,501.69783,0.02949,0.12421,458.83982,3.8e-4,581.1568,0.01417,0.2239,0.00146,NA
pak,Pakistan,south_asia,2010,161395.671,498.47695,0.02715,0.12047,465.16132,NA,588.00359,0.01576,0.22338,0.00169,NA
pan,Panama,america,1960,997.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan,Panama,america,1961,1103.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan,Panama,america,1962,1191.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan,Panama,america,1963,1184.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan,Panama,america,1964,1243.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan,Panama,america,1965,1529.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan,Panama,america,1966,1657.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan,Panama,america,1967,1697.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan,Panama,america,1968,2020.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan,Panama,america,1969,2053.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan,Panama,america,1970,2203.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pan,Panama,america,1971,2603.57,1059.38591,NA,NA,525.23327,2.2e-4,NA,0.0046,NA,NA,NA
pan,Panama,america,1972,2801.588,1159.68999,NA,NA,570.95446,2.1e-4,NA,0.00447,NA,NA,NA
pan,Panama,america,1973,3241.628,1230.65333,NA,NA,630.27142,2.1e-4,NA,0.00535,NA,NA,NA
pan,Panama,america,1974,3021.608,1177.61561,NA,NA,617.38095,2.2e-4,NA,0.00542,NA,NA,NA
pan,Panama,america,1975,3663.333,969.00823,NA,NA,634.88244,2.2e-4,NA,0.00488,NA,NA,NA
pan,Panama,america,1976,3611.995,935.07896,NA,NA,675.98759,2.3e-4,NA,0.0067,NA,NA,NA
pan,Panama,america,1977,3461.648,899.76767,NA,NA,714.9503,2.4e-4,NA,0.01614,NA,NA,NA
pan,Panama,america,1978,2841.925,859.80425,NA,NA,695.66971,2.6e-4,NA,0.0332,NA,NA,NA
pan,Panama,america,1979,3193.957,897.98326,NA,NA,796.31809,2.6e-4,NA,0.03619,NA,NA,NA
pan,Panama,america,1980,3124.284,713.85257,NA,NA,773.28263,2.7e-4,NA,0.04244,NA,NA,NA
pan,Panama,america,1981,3340.637,744.37049,NA,NA,787.73386,2.8e-4,NA,0.0574,NA,NA,NA
pan,Panama,america,1982,3292.966,796.46299,NA,NA,836.61066,2.8e-4,NA,0.04519,NA,NA,NA
pan,Panama,america,1983,3494.651,830.94754,NA,NA,903.89026,2.6e-4,NA,0.03565,NA,NA,NA
pan,Panama,america,1984,2882.262,744.2929,NA,NA,858.36356,2.8e-4,NA,0.06012,NA,NA,NA
pan,Panama,america,1985,2629.239,702.85805,NA,NA,892.63345,2.8e-4,NA,0.0761,NA,NA,NA
pan,Panama,america,1986,2753.917,698.77465,NA,NA,917.75715,2.7e-4,NA,0.08098,NA,NA,NA
pan,Panama,america,1987,3201.291,730.83536,NA,NA,963.1925,2.6e-4,NA,0.0769,NA,NA,NA
pan,Panama,america,1988,2929.933,666.24378,NA,NA,870.12764,2.6e-4,NA,0.08153,NA,NA,NA
pan,Panama,america,1989,2522.896,614.21473,NA,NA,831.16656,2.6e-4,NA,0.07923,NA,NA,NA
pan,Panama,america,1990,2768.585,603.34786,NA,NA,833.26285,2.5e-4,NA,0.07876,NA,NA,NA
pan,Panama,america,1991,3245.295,640.53431,NA,NA,877.86013,2.4e-4,NA,0.07099,NA,NA,NA
pan,Panama,america,1992,4246.386,715.1926,NA,NA,910.31973,2.5e-4,NA,0.06459,NA,NA,NA
pan,Panama,america,1993,3942.025,710.71217,NA,NA,958.6849,2.6e-4,NA,0.07679,NA,NA,NA
pan,Panama,america,1994,4338.061,733.20634,NA,NA,1012.22607,2.5e-4,NA,0.07838,NA,NA,NA
pan,Panama,america,1995,2984.938,728.8627,NA,NA,1062.87846,2.3e-4,NA,0.07767,NA,NA,NA
pan,Panama,america,1996,4624.087,763.30881,NA,NA,1084.6305,2.6e-4,NA,0.09452,NA,NA,NA
pan,Panama,america,1997,5647.18,777.41481,NA,NA,1173.46504,2.5e-4,NA,0.08956,NA,NA,NA
pan,Panama,america,1998,5947.874,883.48359,NA,NA,1180.84227,2.3e-4,NA,0.06472,NA,NA,NA
pan,Panama,america,1999,5669.182,853.57686,NA,NA,1219.37388,2.5e-4,NA,0.09267,NA,NA,NA
pan,Panama,america,2000,5790.193,847.75671,NA,NA,1266.52162,2.6e-4,NA,0.09942,NA,NA,NA
pan,Panama,america,2001,7007.637,942.63912,NA,NA,1289.1286,2.3e-4,NA,0.07132,NA,NA,NA
pan,Panama,america,2002,5870.867,840.29607,NA,NA,1324.11848,2.4e-4,NA,0.09528,NA,NA,NA
pan,Panama,america,2003,6153.226,825.54857,NA,NA,1359.53987,2.2e-4,NA,0.07766,NA,NA,NA
pan,Panama,america,2004,5804.861,799.27611,NA,NA,1424.0531,2.4e-4,NA,0.1021,NA,NA,NA
pan,Panama,america,2005,6838.955,875.05589,NA,NA,1455.05207,2.3e-4,NA,0.09888,NA,NA,NA
pan,Panama,america,2006,7370.67,918.0319,NA,NA,1477.93054,2.3e-4,NA,0.09343,NA,NA,NA
pan,Panama,america,2007,7198.321,882.48243,NA,NA,1571.88864,2.1e-4,NA,0.09408,NA,NA,NA
pan,Panama,america,2008,7374.337,869.00487,NA,NA,1626.7247,2e-4,NA,0.1003,NA,NA,NA
pan,Panama,america,2009,8599.115,942.16241,NA,NA,1639.38777,1.9e-4,NA,0.09684,NA,NA,NA
pan,Panama,america,2010,9163.833,990.52789,NA,NA,1744.88406,NA,NA,0.1025,NA,NA,NA
per,Peru,america,1960,8173.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
per,Peru,america,1961,8643.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
per,Peru,america,1962,9970.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
per,Peru,america,1963,10234.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
per,Peru,america,1964,12266.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
per,Peru,america,1965,11965.421,NA,0.00311,0.31189,NA,NA,NA,NA,NA,NA,0.29241
per,Peru,america,1966,13256.205,NA,0.00381,0.38019,NA,NA,NA,NA,NA,NA,0.28424
per,Peru,america,1967,13655.908,NA,0.00417,0.3724,NA,NA,NA,NA,NA,NA,0.31036
per,Peru,america,1968,14502.985,NA,0.00403,0.36381,NA,NA,NA,NA,NA,NA,0.31509
per,Peru,america,1969,15302.391,NA,0.0066,0.34891,NA,NA,NA,NA,NA,NA,0.29764
per,Peru,america,1970,17784.95,NA,0.00652,0.35715,NA,NA,NA,NA,0.02788,NA,0.28964
per,Peru,america,1971,18613.692,666.07486,0.0089,0.34288,394.40075,5.4e-4,NA,0.02718,0.0324,NA,0.24119
per,Peru,america,1972,18173.652,648.808,0.00937,0.28446,412.93373,5.4e-4,NA,0.02735,0.03034,NA,0.24669
per,Peru,america,1973,19757.796,658.31892,0.01044,0.32268,416.74603,5.5e-4,NA,0.02861,0.02893,NA,0.26132
per,Peru,america,1974,21360.275,678.35218,0.01085,0.3706,433.3627,5.6e-4,NA,0.03044,0.02899,NA,0.27565
per,Peru,america,1975,21965.33,679.91458,0.01102,0.37787,441.82688,5.3e-4,NA,0.03104,0.03487,NA,0.24926
per,Peru,america,1976,22442.04,672.42446,0.00831,0.37321,449.68315,5.4e-4,NA,0.03201,0.03683,NA,0.25678
per,Peru,america,1977,23340.455,678.50924,0.00927,0.36367,477.66924,5.8e-4,NA,0.0324,0.03561,NA,0.29813
per,Peru,america,1978,22460.375,641.41797,0.0077,0.35146,470.79989,7.5e-4,NA,0.03243,0.03626,NA,0.48034
per,Peru,america,1979,22273.358,622.80873,0.00797,0.35616,480.77511,8.4e-4,NA,0.0342,0.03267,NA,0.59451
per,Peru,america,1980,24121.526,648.52101,0.00818,0.37531,502.84807,8.4e-4,NA,0.03487,0.03422,NA,0.59029
per,Peru,america,1981,24103.191,636.64554,0.00809,0.37347,529.3789,8.2e-4,NA,0.0388,0.03833,NA,0.56844
per,Peru,america,1982,23670.485,632.72538,0.00894,0.35839,553.77754,8.2e-4,NA,0.03977,0.03929,NA,0.56069
per,Peru,america,1983,20450.859,568.24488,0.00739,0.30283,518.26219,7.3e-4,NA,0.03751,0.02529,NA,0.47851
per,Peru,america,1984,20692.881,568.78988,0.00576,0.30571,554.40998,7.7e-4,NA,0.03934,0.03335,NA,0.50634
per,Peru,america,1985,19512.107,541.32043,0.00614,0.28846,547.09768,7.5e-4,619.85302,0.04145,0.02543,NA,0.50414
per,Peru,america,1986,21847.986,538.88826,0.00815,0.30351,569.60672,7e-4,646.87119,0.04346,0.02635,NA,0.46665
per,Peru,america,1987,25782.677,540.97437,0.00899,0.3275,594.08235,6.3e-4,682.14345,0.04596,0.02562,NA,0.42051
per,Peru,america,1988,25107.949,520.40017,0.00865,0.31311,556.5786,5.6e-4,648.4968,0.04309,0.02363,NA,0.35483
per,Peru,america,1989,21840.652,469.98569,0.0094,0.27161,553.70294,5.1e-4,642.85136,0.04253,0.01961,NA,0.31938
per,Peru,america,1990,21070.582,445.98055,0.00664,0.26605,546.35025,4.9e-4,632.6209,0.04151,0.01837,NA,0.31029
per,Peru,america,1991,20293.178,428.52211,0.0126,0.24099,578.95821,4.4e-4,649.90876,0.04467,0.01687,NA,0.27112000000000003
per,Peru,america,1992,20425.19,408.43313,0.01209,0.24682,475.91913,4.3e-4,577.11957,0.03694,0.01491,NA,0.26874
per,Peru,america,1993,23615.48,427.60889,0.01246,0.25375,522.38099,4.4e-4,638.71007,0.04415,0.0154,NA,0.28536
